5,0,4787494
5,0,0
5,1,4776509
5,1,0
5,2,4662590
5,2,0
4,98,3944
2,99,2765
3,100,1608
3,101,502
3,102,294
3,103,596
3,104,526
1,200,18510
0,1000,10013267
