3.9613e-08,2.1718e-10,8.7144e-06,3.9613e-08,3.5673e-06,1.8046e-08,0.0010692,3.5673e-06,0.00012663,8.4827e-07,0.026161,0.00012663,6.877e-07,3.4392e-09,0.00020348,6.877e-07,7.8698e-08,2.3551e-05,7.8698e-08,2.3551e-05,3.1781e-10,1.272e-07,3.1781e-10,1.272e-07,2.1798e-14,1.0894e-11,2.1798e-14,1.0894e-11
2.1718e-10,3.9613e-08,3.9613e-08,8.7144e-06,1.8046e-08,3.5673e-06,3.5673e-06,0.0010692,8.4827e-07,0.00012663,0.00012663,0.026161,3.4392e-09,6.877e-07,6.877e-07,0.00020348,7.8698e-08,2.3551e-05,2.3551e-05,7.8698e-08,3.1781e-10,1.272e-07,1.272e-07,3.1781e-10,2.1798e-14,1.0894e-11,1.0894e-11,2.1798e-14
3.2881e-08,1.2195e-10,1.2195e-10,5.6025e-13,5.4885e-06,1.4306e-08,1.4306e-08,5.7782e-11,0.00020348,6.877e-07,6.877e-07,3.4392e-09,0.0012438,2.5403e-07,2.5403e-07,7.8798e-11,1.2724e-07,3.1788e-10,3.1788e-10,1.2724e-07,4.6311e-08,7.1931e-12,7.1931e-12,4.6311e-08,5.0764e-12,5.6751e-16,5.6751e-16,5.0764e-12
1.2195e-10,3.2881e-08,5.6025e-13,1.2195e-10,1.4306e-08,5.4885e-06,5.7782e-11,1.4306e-08,6.877e-07,0.00020348,3.4392e-09,6.877e-07,2.5403e-07,0.0012438,7.8798e-11,2.5403e-07,1.2724e-07,3.1788e-10,1.2724e-07,3.1788e-10,4.6311e-08,7.1931e-12,4.6311e-08,7.1931e-12,5.0764e-12,5.6751e-16,5.0764e-12,5.6751e-16
1.2195e-10,5.6025e-13,3.2881e-08,1.2195e-10,1.4306e-08,5.7782e-11,5.4885e-06,1.4306e-08,6.877e-07,3.4392e-09,0.00020348,6.877e-07,2.5403e-07,7.8798e-11,0.0012438,2.5403e-07,3.1788e-10,1.2724e-07,3.1788e-10,1.2724e-07,7.1931e-12,4.6311e-08,7.1931e-12,4.6311e-08,5.6751e-16,5.0764e-12,5.6751e-16,5.0764e-12
5.6025e-13,1.2195e-10,1.2195e-10,3.2881e-08,5.7782e-11,1.4306e-08,1.4306e-08,5.4885e-06,3.4392e-09,6.877e-07,6.877e-07,0.00020348,7.8798e-11,2.5403e-07,2.5403e-07,0.0012438,3.1788e-10,1.2724e-07,1.2724e-07,3.1788e-10,7.1931e-12,4.6311e-08,4.6311e-08,7.1931e-12,5.6751e-16,5.0764e-12,5.0764e-12,5.6751e-16
3.996e-09,3.996e-09,1.4676e-11,1.4676e-11,6.5399e-07,6.5399e-07,1.6679e-09,1.6679e-09,2.3551e-05,2.3551e-05,7.8698e-08,7.8698e-08,1.2724e-07,1.2724e-07,3.1788e-10,3.1788e-10,0.0051128,7.3649e-11,1.4528e-08,1.4528e-08,3.9448e-05,2.3619e-13,5.8512e-11,5.8512e-11,4.4696e-09,1.3468e-17,4.0062e-15,4.0062e-15
1.4676e-11,1.4676e-11,3.996e-09,3.996e-09,1.6679e-09,1.6679e-09,6.5399e-07,6.5399e-07,7.8698e-08,7.8698e-08,2.3551e-05,2.3551e-05,3.1788e-10,3.1788e-10,1.2724e-07,1.2724e-07,7.3649e-11,0.0051128,1.4528e-08,1.4528e-08,2.3619e-13,3.9448e-05,5.8512e-11,5.8512e-11,1.3468e-17,4.4696e-09,4.0062e-15,4.0062e-15
1.4676e-11,3.996e-09,1.4676e-11,3.996e-09,1.6679e-09,6.5399e-07,1.6679e-09,6.5399e-07,7.8698e-08,2.3551e-05,7.8698e-08,2.3551e-05,3.1788e-10,1.2724e-07,3.1788e-10,1.2724e-07,1.4528e-08,1.4528e-08,0.0051128,7.3649e-11,5.8512e-11,5.8512e-11,3.9448e-05,2.3619e-13,4.0062e-15,4.0062e-15,4.4696e-09,1.3468e-17
3.996e-09,1.4676e-11,3.996e-09,1.4676e-11,6.5399e-07,1.6679e-09,6.5399e-07,1.6679e-09,2.3551e-05,7.8698e-08,2.3551e-05,7.8698e-08,1.2724e-07,3.1788e-10,1.2724e-07,3.1788e-10,1.4528e-08,1.4528e-08,7.3649e-11,0.0051128,5.8512e-11,5.8512e-11,2.3619e-13,3.9448e-05,4.0062e-15,4.0062e-15,1.3468e-17,4.4696e-09
1.2571e-11,1.2571e-11,3.8341e-14,3.8341e-14,2.6153e-09,2.6153e-09,5.3265e-12,5.3265e-12,1.272e-07,1.272e-07,3.1781e-10,3.1781e-10,4.6311e-08,4.6311e-08,7.1931e-12,7.1931e-12,3.9448e-05,2.3619e-13,5.8512e-11,5.8512e-11,0.00023704,8.4993e-16,1.3124e-12,1.3124e-12,3.9098e-08,4.5167e-20,1.0349e-16,1.0349e-16
3.8341e-14,3.8341e-14,1.2571e-11,1.2571e-11,5.3265e-12,5.3265e-12,2.6153e-09,2.6153e-09,3.1781e-10,3.1781e-10,1.272e-07,1.272e-07,7.1931e-12,7.1931e-12,4.6311e-08,4.6311e-08,2.3619e-13,3.9448e-05,5.8512e-11,5.8512e-11,8.4993e-16,0.00023704,1.3124e-12,1.3124e-12,4.5167e-20,3.9098e-08,1.0349e-16,1.0349e-16
3.8341e-14,1.2571e-11,3.8341e-14,1.2571e-11,5.3265e-12,2.6153e-09,5.3265e-12,2.6153e-09,3.1781e-10,1.272e-07,3.1781e-10,1.272e-07,7.1931e-12,4.6311e-08,7.1931e-12,4.6311e-08,5.8512e-11,5.8512e-11,3.9448e-05,2.3619e-13,1.3124e-12,1.3124e-12,0.00023704,8.4993e-16,1.0349e-16,1.0349e-16,3.9098e-08,4.5167e-20
1.2571e-11,3.8341e-14,1.2571e-11,3.8341e-14,2.6153e-09,5.3265e-12,2.6153e-09,5.3265e-12,1.272e-07,3.1781e-10,1.272e-07,3.1781e-10,4.6311e-08,7.1931e-12,4.6311e-08,7.1931e-12,5.8512e-11,5.8512e-11,2.3619e-13,3.9448e-05,1.3124e-12,1.3124e-12,8.4993e-16,0.00023704,1.0349e-16,1.0349e-16,4.5167e-20,3.9098e-08
7.081e-16,7.081e-16,1.8475e-18,1.8475e-18,1.7843e-13,1.7843e-13,3.0286e-16,3.0286e-16,1.0894e-11,1.0894e-11,2.1798e-14,2.1798e-14,5.0764e-12,5.0764e-12,5.6751e-16,5.6751e-16,4.4696e-09,1.3468e-17,4.0062e-15,4.0062e-15,3.9098e-08,4.5167e-20,1.0349e-16,1.0349e-16,0.00025768,2.0955e-24,6.6411e-21,6.6411e-21
1.8475e-18,1.8475e-18,7.081e-16,7.081e-16,3.0286e-16,3.0286e-16,1.7843e-13,1.7843e-13,2.1798e-14,2.1798e-14,1.0894e-11,1.0894e-11,5.6751e-16,5.6751e-16,5.0764e-12,5.0764e-12,1.3468e-17,4.4696e-09,4.0062e-15,4.0062e-15,4.5167e-20,3.9098e-08,1.0349e-16,1.0349e-16,2.0955e-24,0.00025768,6.6411e-21,6.6411e-21
1.8475e-18,7.081e-16,1.8475e-18,7.081e-16,3.0286e-16,1.7843e-13,3.0286e-16,1.7843e-13,2.1798e-14,1.0894e-11,2.1798e-14,1.0894e-11,5.6751e-16,5.0764e-12,5.6751e-16,5.0764e-12,4.0062e-15,4.0062e-15,4.4696e-09,1.3468e-17,1.0349e-16,1.0349e-16,3.9098e-08,4.5167e-20,6.6411e-21,6.6411e-21,0.00025768,2.0955e-24
7.081e-16,1.8475e-18,7.081e-16,1.8475e-18,1.7843e-13,3.0286e-16,1.7843e-13,3.0286e-16,1.0894e-11,2.1798e-14,1.0894e-11,2.1798e-14,5.0764e-12,5.6751e-16,5.0764e-12,5.6751e-16,4.0062e-15,4.0062e-15,1.3468e-17,4.4696e-09,1.0349e-16,1.0349e-16,4.5167e-20,3.9098e-08,6.6411e-21,6.6411e-21,2.0955e-24,0.00025768
