3585,0,3
3609,1,3
3611,2,3
3630,0,11
3630,2,11
3630,1,11
3640,0,12
3640,1,12
3640,2,12
3645,0,3
3669,1,3
3672,2,3
3695,0,3
3719,1,3
3722,2,3
3740,1,11
3740,0,11
3740,2,11
3750,0,12
3750,1,12
3750,2,12
3754,0,3
3779,1,3
3782,2,3
3804,0,3
3829,1,3
3832,2,3
3850,0,11
3850,2,11
3850,1,11
3860,0,12
3860,1,12
3860,2,12
3864,0,3
3889,1,3
3892,2,3
3914,0,3
3939,1,3
3942,2,3
3960,0,11
3960,2,11
3960,1,11
3970,0,12
3970,1,12
3971,2,12
3975,0,3
4000,1,3
4002,2,3
4025,0,3
4050,1,3
4052,2,3
4070,0,11
4070,1,11
4070,2,11
4080,0,12
4080,1,12
4080,2,12
4085,0,3
4110,1,3
4113,2,3
4135,0,3
4160,1,3
4163,2,3
4180,0,11
4180,1,11
4180,2,11
4190,0,12
4190,1,12
4191,2,12
4195,0,3
4220,1,3
4223,2,3
4245,0,3
4270,1,3
4273,2,3
4290,1,11
4290,0,11
4290,2,11
4300,2,12
4300,0,12
4300,1,12
4305,0,3
4331,1,3
4333,2,3
4355,0,3
4381,1,3
4383,2,3
4400,1,11
4400,2,11
4400,0,11
4410,0,12
4410,1,12
4410,2,12
4415,0,3
4441,1,3
4444,2,3
4465,0,3
4491,1,3
4494,2,3
4510,2,11
4510,1,11
4510,0,11
4520,1,12
4520,0,12
4520,2,12
4525,0,3
4551,1,3
4554,2,3
4575,0,3
4601,1,3
4604,2,3
4620,0,11
4620,1,11
4620,2,11
4630,0,12
4630,1,12
4630,2,12
4635,0,3
4661,1,3
4664,2,3
4685,0,3
4711,1,3
4714,2,3
4730,0,11
4730,1,11
4730,2,11
4740,0,12
4740,1,12
4740,2,12
4745,0,3
4771,1,3
4774,2,3
4795,0,3
4821,1,3
4824,2,3
4840,0,11
4840,2,11
4840,1,11
4850,1,12
4850,0,12
4850,2,12
4856,0,3
4881,1,3
4885,2,3
4906,0,3
4931,1,3
4935,2,3
4950,0,11
4950,1,11
4950,2,11
4960,0,12
4960,1,12
4960,2,12
4966,0,3
4991,1,3
4995,2,3
5016,0,3
5041,1,3
5045,2,3
5060,0,11
5060,1,11
5060,2,11
5070,0,12
5070,1,12
5071,2,12
5076,0,3
5101,1,3
5106,2,3
5126,0,3
5152,1,3
5156,2,3
5170,1,11
5170,2,11
5170,0,11
5180,1,12
5180,2,12
5180,0,12
5186,0,3
5212,1,3
5216,2,3
5236,0,3
5262,1,3
5266,2,3
5280,1,11
5280,0,11
5280,2,11
5290,1,12
5290,0,12
5291,2,12
5296,0,3
5322,1,3
5326,2,3
5347,0,3
5372,1,3
5376,2,3
5390,1,11
5390,0,11
5390,2,11
5400,1,12
5400,2,12
5400,0,12
5407,0,3
5432,1,3
5437,2,3
5457,0,3
5482,1,3
5487,2,3
5500,1,11
5500,2,11
5500,0,11
5510,1,12
5510,0,12
5510,2,12
5517,0,3
5543,1,3
5547,2,3
5567,0,3
5593,1,3
5597,2,3
5610,1,11
5610,0,11
5610,2,11
5620,1,12
5620,0,12
5620,2,12
5628,0,3
5653,1,3
5657,2,3
5678,0,3
5703,1,3
5707,2,3
5720,0,11
5720,2,11
5720,1,11
5730,0,12
5730,1,12
5730,2,12
5737,0,3
5763,1,3
5768,2,3
5787,0,3
5813,1,3
5818,2,3
5830,0,11
5830,2,11
5830,1,11
5840,0,12
5840,1,12
5840,2,12
5848,0,3
5873,1,3
5878,2,3
5898,0,3
5923,1,3
5928,2,3
5940,2,11
5940,0,11
5940,1,11
5950,0,12
5950,1,12
5950,2,12
5958,0,3
5983,1,3
5988,2,3
6008,0,3
6033,1,3
6038,2,3
6050,0,11
6050,1,11
6051,2,11
6060,0,12
6061,1,12
6061,2,12
6068,0,3
6094,1,3
6099,2,3
6118,0,3
6144,1,3
6149,2,3
6160,0,11
6160,1,11
6160,2,11
6170,0,12
6170,1,12
6171,2,12
6178,0,3
6204,1,3
6209,2,3
6228,0,3
6254,1,3
6259,2,3
6270,0,11
6270,1,11
6270,2,11
6280,0,12
6280,1,12
6280,2,12
6288,0,3
6314,1,3
6320,2,3
6338,0,3
6364,1,3
6370,2,3
6380,1,11
6380,0,11
6380,2,11
6390,1,12
6390,0,12
6390,2,12
6398,0,3
6424,1,3
6430,2,3
6448,0,3
6475,1,3
6480,2,3
6490,0,11
6490,1,11
6490,2,11
6500,1,12
6500,2,12
6500,0,12
6508,0,3
6535,1,3
6540,2,3
6558,0,3
6585,1,3
6590,2,3
6600,2,11
6600,1,11
6600,0,11
6610,1,12
6610,0,12
6610,2,12
6619,0,3
6645,1,3
6650,2,3
6669,0,3
6695,1,3
6701,2,3
6710,1,11
6710,0,11
6710,2,11
6720,0,12
6720,1,12
6720,2,12
6729,0,3
6755,1,3
6761,2,3
6779,0,3
6805,1,3
6811,2,3
6820,0,11
6820,2,11
6820,1,11
6830,0,12
6830,1,12
6830,2,12
6839,0,3
6865,1,3
6871,2,3
6889,0,3
6915,1,3
6921,2,3
6930,0,11
6930,1,11
6930,2,11
6940,0,12
6940,1,12
6940,2,12
6949,0,3
6975,1,3
6981,2,3
6999,0,3
7025,1,3
7031,2,3
7040,0,11
7040,2,11
7040,1,11
7050,0,12
7050,1,12
7050,2,12
7058,0,3
7085,1,3
7091,2,3
7108,0,3
7135,1,3
7141,2,3
7150,0,11
7150,1,11
7150,2,11
7160,0,12
7160,1,12
7161,2,12
7169,0,3
7195,1,3
7202,2,3
7219,0,3
7245,1,3
7252,2,3
7260,1,11
7260,0,11
7261,2,11
7270,0,12
7271,1,12
7271,2,12
7278,0,3
7305,1,3
7312,2,3
7329,0,3
7355,1,3
7362,2,3
7370,1,11
7370,0,11
7370,2,11
7380,0,12
7380,2,12
7380,1,12
7389,0,3
7416,1,3
7423,2,3
7439,0,3
7466,1,3
7473,2,3
7480,1,11
7480,0,11
7480,2,11
7490,0,12
7490,1,12
7490,2,12
7499,0,3
7526,1,3
7533,2,3
7549,0,3
7576,1,3
7583,2,3
7590,0,11
7590,1,11
7590,2,11
7600,0,12
7600,1,12
7601,2,12
7609,0,3
7636,1,3
7644,2,3
7659,0,3
7686,1,3
7694,2,3
7700,2,11
7700,0,11
7700,1,11
7710,0,12
7710,1,12
7710,2,12
7719,0,3
7746,1,3
7754,2,3
7769,0,3
7796,1,3
7804,2,3
7810,2,11
7810,0,11
7810,1,11
7820,0,12
7820,1,12
7820,2,12
7829,0,3
7856,1,3
7864,2,3
7879,0,3
7907,1,3
7914,2,3
7920,1,11
7920,2,11
7920,0,11
7930,0,12
7930,1,12
7930,2,12
7939,0,3
7967,1,3
7975,2,3
7989,0,3
8017,1,3
8025,2,3
8030,0,11
8030,2,11
8030,1,11
8040,2,12
8040,1,12
8040,0,12
8049,0,3
8077,1,3
8085,2,3
8099,0,3
8127,1,3
8135,2,3
8140,1,11
8140,0,11
8140,2,11
8150,2,12
8150,0,12
8151,1,12
8160,0,3
8188,1,3
8195,2,3
8210,0,3
8238,1,3
8245,2,3
8250,2,11
8250,0,11
8250,1,11
8260,0,12
8260,1,12
8260,2,12
8270,0,3
8298,1,3
8305,2,3
8320,0,3
8348,1,3
8356,2,3
8360,1,11
8360,2,11
8360,0,11
8370,0,12
8370,2,12
8370,1,12
8380,0,3
8409,1,3
8416,2,3
8430,0,3
8459,1,3
8466,2,3
8470,0,11
8471,1,11
8471,2,11
8480,0,12
8481,1,12
8481,2,12
8490,0,3
8519,1,3
8526,2,3
8540,0,3
8569,1,3
8576,2,3
8580,0,11
8580,1,11
8580,2,11
8590,1,12
8590,0,12
8590,2,12
8601,0,3
8629,1,3
8636,2,3
8651,0,3
8679,1,3
8686,2,3
8690,2,11
8690,1,11
8690,0,11
8700,0,12
8700,1,12
8700,2,12
8711,0,3
8740,1,3
8747,2,3
8761,0,3
8790,1,3
8797,2,3
8800,1,11
8800,0,11
8800,2,11
8810,1,12
8810,2,12
8810,0,12
8821,0,3
8850,1,3
8857,2,3
8871,0,3
8900,1,3
8907,2,3
8910,0,11
8910,1,11
8910,2,11
8920,0,12
8920,1,12
8920,2,12
8931,0,3
8960,1,3
8967,2,3
8981,0,3
9010,1,3
9017,2,3
9020,1,11
9020,0,11
9020,2,11
9030,0,12
9030,1,12
9030,2,12
9041,0,3
9070,1,3
9077,2,3
9091,0,3
9120,1,3
9127,2,3
9130,0,11
9130,2,11
9130,1,11
9140,0,12
9141,1,12
9141,2,12
9151,0,3
9180,1,3
9188,2,3
9201,0,3
9230,1,3
9238,2,3
9240,2,11
9240,0,11
9240,1,11
9250,2,12
9250,1,12
9250,0,12
9262,0,3
9291,1,3
9299,2,3
9312,0,3
9341,1,3
9349,2,3
9350,2,11
9350,1,11
9350,0,11
9360,0,12
9360,1,12
9360,2,12
9372,0,3
9401,1,3
9409,2,3
9422,0,3
9451,1,3
9459,2,3
9460,2,11
9460,1,11
9460,0,11
9470,1,12
9470,2,12
9470,0,12
9482,0,3
9511,1,3
9520,2,3
9532,0,3
9561,1,3
9570,2,3
9570,1,11
9570,2,11
9570,0,11
9580,0,12
9580,1,12
9580,2,12
9592,0,3
9622,1,3
9630,2,3
9642,0,3
9672,1,3
9680,0,11
9680,1,11
9690,0,12
9690,2,3
9690,1,12
9702,0,3
9732,1,3
9740,2,3
9752,0,3
9782,1,3
9790,2,11
9790,1,11
9790,0,11
9800,0,12
9801,1,12
9801,2,12
9801,2,3
9812,0,3
9842,1,3
9851,2,3
9862,0,3
9892,1,3
9900,0,11
9900,1,11
9900,2,11
9910,0,12
9910,1,12
9910,2,12
9911,2,3
9922,0,3
9952,1,3
9961,2,3
9972,0,3
10010,0,11
10020,0,12
