5,0,9112283
5,0,9100000
5,1,9011396
5,1,9000000
5,2,8961113
5,2,8950000
4,98,751
2,99,4130
3,100,2481
3,101,1062
3,102,944
3,103,903
3,104,998
1,200,41619
0,1000,10035202
